"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_renovated","zipcode","yr_old"
"8772",291,3,2,1860,60960,1,0,0,4,7,1140,720,0,98042,54
"8773",835,3,2,2720,13124,2,0,0,3,9,2720,0,0,98052,33
"8774",640,2,1,1360,5000,1,0,0,3,7,1200,160,0,98199,85
"8775",438,3,2,2340,14279,1,0,NA,3,8,1340,1000,0,98006,56
"8776",540,4,2,2600,9935,2,0,0,3,8,2600,0,0,98059,16
"8777",325,4,2,2090,7434,1,NA,0,3,7,1090,1000,0,98146,28
"8778",380,4,2,2260,7200,2,0,0,5,7,1360,900,0,98056,97
"8779",510,2,1,1390,5544,1,0,0,3,7,930,460,0,98105,74
"8780",380,4,2,2300,7707,NA,0,0,3,8,2300,0,0,98038,17
"8781",825,4,2,2810,9800,1,0,0,4,8,1710,1100,0,NA,48
"8782",880,4,3,4060,NA,2,0,0,4,9,4060,0,0,98077,25
"8783",1800,3,3,2790,13295,2,1,4,4,10,2370,420,1989,98006,88
"8784",790,3,1,1290,6380,2,0,0,3,7,1290,0,0,98115,91
"8785",287,2,2,720,4346,1,0,0,4,6,720,0,0,98106,79
"8786",509,3,3,2130,5000,2,0,0,3,7,1570,560,0,98118,108
"8787",270,3,2,1750,8400,1,NA,0,3,7,1350,400,0,98188,56
"8788",210,3,2,960,9380,1,0,0,3,6,960,0,0,NA,72
"8789",415,3,1,1570,11752,2,0,0,5,8,1570,0,0,98133,91
"8790",550,3,2,3070,14400,1,0,3,5,9,1720,1350,0,98198,36
"8791",1250,4,NA,2920,5500,1,0,3,3,10,2030,890,0,98199,64
"8792",499.95,3,1,1870,4984,1,0,0,3,7,1120,750,0,98116,66
"8793",659,3,2,1540,5040,2,0,0,3,8,1540,0,0,98122,114
"8794",265,2,2,1440,22081,2,0,0,3,7,1440,0,0,98019,31
"8795",492,4,4,2810,10840,2,0,2,4,8,2070,740,0,98045,27
"8796",715,4,2,2450,7700,1,0,0,3,8,1250,1200,0,98040,63
"8797",175,2,1,1330,28270,2,0,0,3,6,1330,0,0,98168,96
"8798",975,4,4,3130,52322,2,0,0,3,9,2430,700,0,98005,10
"8799",306.95,1,1,730,5005,1,0,0,NA,5,730,0,0,98117,76
"8800",630,4,2,2480,3680,2,0,0,4,7,1470,1010,0,98116,105
"8801",367.5,3,NA,1270,8792,1,0,0,5,7,1270,0,0,98056,52
"8802",699.95,3,3,2230,5460,1,0,1,4,8,1430,800,0,98136,44
"8803",1000,3,3,2880,3750,2,0,0,3,9,2220,660,1991,98122,112
"8804",285,4,2,2434,4400,2,0,0,3,8,2434,0,0,98001,14
"8805",215,2,2,1120,1312,2,0,0,3,7,1000,NA,0,98106,17
"8806",1050,4,2,4080,11054,2,NA,0,3,11,4080,0,0,98059,20
"8807",1370,4,3,3720,9450,1,0,4,5,10,1960,1760,0,98006,59
"8808",235,3,NA,1430,7599,2,0,0,4,6,1010,420,0,98168,91
"8809",604,3,2,1560,2589,1,0,0,3,7,790,770,2001,98103,98
"8810",750,3,2,1700,8400,1,0,0,3,8,1460,240,0,98199,74
"8811",800,4,2,2510,9963,1,0,0,4,9,2200,310,0,98005,54
"8812",580,5,2,2600,3750,2,0,0,4,6,1400,1200,0,98105,107
"8813",350,1,1,NA,4590,1,0,0,3,6,790,0,0,98118,110
"8814",353.75,4,2,1710,7490,2,0,0,3,NA,1320,390,0,98166,65
"8815",1100,5,3,2660,8737,1,0,4,5,8,1470,1190,0,98006,52
"8816",465,4,2,1470,10291,1,0,0,4,7,1470,0,0,98008,58
"8817",568,3,2,2350,5080,2,0,0,3,8,1780,570,0,98118,92
"8818",1005,5,2,2440,3080,NA,0,0,4,8,2440,0,0,98112,111
"8819",213.5,3,NA,1150,11571,1,0,0,3,7,1150,0,0,98168,60
"8820",250,3,2,1510,10384,1,0,0,2,7,1030,480,0,98077,45
"8821",357,2,1,870,4600,1,0,0,4,7,870,0,0,98126,79
"8822",425,2,2,1280,4095,2,0,0,4,8,1280,0,0,98136,103
"8823",571,3,2,2600,7465,2,0,0,3,9,2600,0,0,98011,33
"8824",588,NA,2,2030,7350,1,0,0,4,7,1190,840,0,98052,44
"8825",275,4,2,1930,15531,2,0,0,3,7,1930,0,0,98003,42
"8826",565,3,3,3210,15939,2,NA,1,3,10,3210,0,0,98023,23
"8827",460,3,2,1970,9135,1,0,0,4,7,1370,600,0,98011,60
"8828",603.5,4,2,4060,9734,1,0,4,3,9,2150,1910,0,98028,44
"8829",490.6,3,2,3316,11447,2,0,0,3,9,3316,0,0,98023,35
"8830",1010,2,2,1460,9052,1,0,2,5,6,1460,0,0,98033,121
"8831",500,4,2,2100,12620,NA,0,0,4,7,2100,0,0,98034,49
"8832",249,4,2,1830,6136,2,0,0,3,7,1830,0,0,98030,31
"8833",235,3,2,1530,8700,1,0,0,4,7,1530,0,0,98055,51
"8834",410,4,2,1490,13736,1,0,0,4,6,1490,0,0,98125,79
"8835",370,2,1,860,6050,1,0,0,3,7,860,0,0,98116,69
"8836",360,5,2,2130,7111,NA,0,0,3,7,1330,800,0,98059,53
"8837",1406.89,5,2,3580,16789,2,0,0,5,9,3580,0,0,98040,55
"8838",298,4,2,2420,3825,2,0,0,3,8,2420,0,0,98042,18
"8839",485,4,2,1900,7200,1,0,0,3,8,1370,530,0,98146,44
"8840",400,3,2,1330,9143,1,0,0,3,7,1330,0,0,98006,61
"8841",580,3,2,2150,4604,2,0,0,3,8,2150,0,0,98075,18
"8842",355,2,2,1370,1140,2,0,0,3,8,1080,290,0,98133,12
"8843",650,NA,2,2430,12997,2,0,0,3,9,2430,0,0,98011,29
"8844",261.49,4,1,1640,8467,1,0,2,4,6,1220,420,0,98056,78
"8845",347,3,1,1010,7200,1,0,0,3,7,1010,0,0,98034,53
"8846",485,3,1,1500,4100,2,0,0,3,7,1370,130,0,98107,95
"8847",601,3,2,1740,1251,2,0,0,3,9,1180,560,0,98199,9
"8848",380,3,3,2090,51212,1,0,0,3,8,1510,580,0,98092,32
"8849",565,3,3,1850,12556,2,0,0,3,9,1850,0,0,98074,45
"8850",750,3,2,2790,21043,2,0,0,3,9,2790,0,0,98053,28
"8851",291,3,2,1480,7200,1,0,0,3,7,1190,290,0,98023,46
"8852",560,3,2,2280,12498,2,0,0,4,9,2280,0,0,98029,34
"8853",725,4,2,3180,9600,2,0,0,3,10,3180,0,0,98074,37
"8854",539,3,2,2350,209088,1,0,0,3,7,2350,0,NA,98014,28
"8855",470,5,3,3910,7077,2,0,0,3,9,2710,1200,0,98038,21
"8856",264.95,2,1,770,7434,1,0,0,3,6,770,0,0,98155,74
"8857",200,4,2,1780,8000,2,0,0,4,6,1080,700,1996,98010,121
"8858",453.5,5,2,2300,23345,1,0,0,5,7,1170,1130,0,98059,54
"8859",811,2,2,2510,17986,2,0,0,3,9,2510,0,2014,98052,78
"8860",425,3,3,1410,1350,3,0,0,NA,8,1410,0,0,98103,16
"8861",1530,4,2,4250,16940,1,0,2,4,9,2380,1870,0,98040,47
"8862",562,4,3,2560,83200,1,0,0,3,8,1860,700,0,98072,41
"8863",281,3,2,1760,7601,2,0,0,3,8,1760,0,0,98003,29
"8864",270,3,2,2100,14027,2,0,0,3,8,2100,0,0,98042,42
"8865",205.95,3,1,1490,8239,1,0,0,4,6,1490,0,0,98023,58
"8866",310,2,1,870,5400,1,0,0,3,6,870,0,2007,98126,71
"8867",350,3,2,1260,1111,2,0,0,3,8,1260,0,0,98029,18
"8868",843.5,4,2,2630,16475,2,0,0,4,8,2630,0,0,98004,68
"8869",370,4,2,1950,3757,1,0,0,4,6,1160,790,0,98118,113
"8870",279,4,2,2200,7700,1,0,0,3,7,NA,1100,0,98058,42
"8871",408,3,2,1600,313672,1,0,0,4,7,1600,0,NA,98058,61
"8872",392,3,1,1230,9600,1,0,0,3,7,1230,0,0,98118,69
"8873",455,2,1,1030,5000,1,0,0,5,NA,1030,0,0,98107,104
"8874",310,2,2,1040,83199,1,0,0,4,7,870,170,0,98070,56
"8875",323.5,3,3,2240,11536,2,0,0,3,7,2240,0,2005,98178,78
"8876",364.5,3,1,1600,4489,1,0,2,3,6,800,800,0,98126,77
"8877",280,4,2,2190,14439,1,0,0,4,7,1180,1010,0,98001,44
"8878",289.9,3,2,1899,11325,2,0,0,3,7,1899,0,2005,98198,78
"8879",585,3,1,1870,2807,2,0,0,4,7,1580,290,0,98107,94
"8880",269,3,2,1730,6653,1,0,0,4,7,1360,370,0,98042,31
"8881",280,3,2,1860,9210,2,NA,0,3,7,1860,0,0,98038,27
"8882",287,3,2,1940,9000,1,0,0,3,7,1290,650,0,98055,56
"8883",183,2,1,670,5140,1,0,0,3,6,670,0,0,98126,95
"8884",309,3,1,1820,8142,1,0,0,3,7,1040,780,0,98168,60
"8885",920,4,2,3810,13579,2,0,0,3,10,3810,0,0,98007,18
"8886",815.241,5,2,2060,4800,2,0,0,3,8,2060,0,0,98105,114
"8887",405,3,2,1520,7252,1,0,0,3,7,1140,380,0,98072,46
"8888",525,5,4,3450,19080,2,0,3,3,9,3450,0,0,98022,20
"8889",150,2,1,830,4045,1,0,0,3,6,830,0,0,98106,78
"8890",240,4,2,1880,9600,1,0,0,5,7,1020,860,0,98001,75
"8891",698,4,NA,2200,11250,2,0,0,5,7,1300,900,0,98033,101
"8892",440,3,2,1800,10950,1,0,0,4,8,1800,0,0,98006,39
"8893",204,3,1,1200,12500,2,0,0,3,6,1200,0,0,98198,85
"8894",875,3,2,2220,NA,1,0,2,4,7,1220,1000,0,98199,74
"8895",650,3,2,1380,4500,1,0,0,5,7,1380,0,0,98040,61
"8896",392.5,3,1,1660,8839,1,0,0,4,7,1660,0,NA,98155,74
"8897",400,4,1,2320,4000,2,0,0,3,6,1310,1010,0,98144,100
"8898",653,3,2,2800,17300,1,0,0,4,8,1420,1380,0,98006,50
"8899",452,4,1,1210,3760,2,0,0,3,6,1210,0,0,98103,121
"8900",345,4,2,2331,3826,2,0,0,3,8,2331,0,0,98058,14
"8901",350,4,2,1820,6930,1,0,2,4,7,1320,500,0,98178,69
"8902",650,4,NA,2860,5576,2,0,0,3,8,2860,0,0,98028,17
"8903",525,5,3,2750,3800,NA,0,0,5,7,1750,1000,0,98115,95
"8904",840,5,3,2750,3800,2,0,0,5,7,1750,1000,0,98115,95
"8905",1325,3,2,2280,5000,2,0,3,4,9,2280,0,0,98105,95
"8906",259.95,4,2,1610,6650,1,0,0,3,7,1610,0,0,98023,32
"8907",998,5,4,3760,10207,2,0,0,3,10,3150,610,0,98040,52
"8908",1070,3,3,2940,4622,2,0,0,4,9,2230,710,0,98105,33
"8909",1910,4,3,4460,6833,2,0,0,3,10,3140,1320,2007,98112,66
"8910",190.5,3,2,1110,1150,2,0,0,3,8,940,170,0,98144,14
"8911",465,3,2,2560,117176,1,0,0,4,9,1280,NA,0,98027,44
"8912",370,NA,1,1060,7419,1,0,2,4,6,1060,0,0,98177,115
"8913",290,6,4,2810,11214,1,0,0,3,8,2010,800,0,98031,63
"8914",350,3,2,1380,4590,1,0,0,2,7,930,450,0,98115,NA
"8915",740,3,2,1380,4590,1,0,0,2,7,930,450,0,98115,71
"8916",460,3,NA,2560,8400,1,0,0,3,7,1970,590,0,98011,62
"8917",290,3,1,1010,NA,1,0,0,4,7,1010,0,0,98045,49
"8918",475,3,2,1790,229125,2,0,3,3,7,1790,0,0,98022,34
"8919",214,3,2,1600,2231,2,0,0,3,7,1600,0,0,98001,18
"8920",455,2,1,910,5759,1,0,0,3,6,910,0,0,NA,70
"8921",275,3,2,2497,4400,2,0,0,3,8,NA,0,0,98001,14
"8922",305,3,2,1800,12196,1,0,0,4,7,1800,0,0,98023,55
"8923",449,5,2,2570,61855,1,0,0,4,7,NA,1100,0,98092,40
"8924",366,3,2,1320,4320,1,0,0,3,6,660,660,0,98106,103
"8925",348,3,2,1670,5090,2,0,0,3,7,1670,0,0,98056,18
"8926",515,4,2,2800,21370,2,0,0,3,8,2800,0,0,98028,18
"8927",950,4,2,3360,11548,2,0,0,3,9,3360,0,0,98033,33
"8928",815,3,2,2590,NA,2,0,0,4,8,2590,0,0,98074,30
"8929",199.95,3,3,1530,2132,2,0,0,3,8,1530,0,0,98038,28
"8930",386,3,2,1330,8100,1,0,0,4,7,1330,0,0,98034,52
"8931",273,3,2,2160,7964,2,0,0,3,8,2160,0,0,98042,30
"8932",284,4,2,1830,6360,2,0,0,3,NA,1830,0,0,98031,27
"8933",399.95,3,1,1470,7930,1,0,0,3,7,1070,400,0,NA,71
"8934",285,3,2,1150,6423,1,0,0,3,5,590,560,0,98115,94
"8935",315,3,2,NA,6452,2,0,0,3,7,1790,0,0,98038,17
"8936",250,3,1,1700,7700,1,0,0,3,7,1120,580,0,98168,61
"8937",290,4,2,1630,7618,2,0,0,3,7,1630,0,0,98198,54
"8938",725,4,2,3420,30410,2,0,0,3,9,3420,0,0,98077,33
"8939",410,3,2,1650,9641,2,0,0,3,7,1650,0,0,98034,38
"8940",855,4,2,2810,52062,2,0,0,4,9,2810,0,0,98075,33
"8941",399.9,4,2,2710,8127,2,0,0,3,8,2710,0,0,98038,27
"8942",852.6,4,2,3320,11901,2,0,0,5,9,2650,670,0,98006,44
"8943",235,2,1,720,6321,1,0,0,3,6,720,0,0,98118,81
"8944",230.95,2,1,930,12724,1,0,0,4,6,NA,0,0,98014,109
"8945",230,3,2,1490,8722,2,0,0,3,7,1490,0,0,98030,24
"8946",404.763,3,2,1690,1609,2,0,0,3,8,1150,540,0,98029,7
"8947",245,3,2,1720,3407,2,0,0,NA,7,1720,0,0,98031,29
"8948",188,3,2,1140,8500,1,0,0,4,7,1140,0,0,98022,57
"8949",626.1,4,2,2280,7219,2,0,0,4,8,2280,0,0,98029,34
"8950",428.75,3,1,1100,4080,1,0,0,4,NA,900,200,0,98103,92
"8951",522,4,2,1800,8623,1,0,NA,4,8,1360,440,0,98033,41
"8952",684,4,2,2500,8434,2,0,0,4,8,2500,0,0,98052,33
"8953",1065.5,3,2,2950,7232,1,0,2,3,8,1520,1430,0,98136,38
"8954",611.206,1,1,1940,6300,1,0,3,3,8,1940,0,0,98116,58
"8955",350,2,1,1280,5250,1,0,0,4,7,1140,140,0,98126,79
"8956",894,4,2,3800,22029,2,0,0,3,9,3800,0,0,98053,28
"8957",420,2,1,930,5368,1,0,0,4,7,930,0,0,NA,68
"8958",400,5,2,1930,9747,1,0,0,4,7,1020,910,0,98028,59
"8959",675,3,3,2980,28000,1,0,0,3,10,1820,1160,0,98052,40
"8960",426,4,2,2800,8494,2,0,0,3,8,2800,0,0,98038,17
"8961",750,4,2,3190,11597,2,0,NA,3,10,2300,890,0,98074,37
"8962",368,3,2,1710,10800,1,0,0,4,7,1710,0,0,98028,NA
"8963",342,3,1,1980,6450,1,0,0,4,6,1120,NA,0,98106,71
"8964",700,3,2,1910,4800,1,0,0,3,7,1080,830,0,98103,62
"8965",848.75,6,4,3160,5000,2,0,0,3,8,3160,0,0,98107,32
"8966",720,3,2,1590,5200,1,0,0,3,7,1320,270,0,98103,82
"8967",525,4,NA,1890,8549,1,0,0,3,8,1890,0,0,98008,54
"8968",397.9,3,3,2500,35245,1,0,0,3,7,1580,920,0,98042,21
"8969",405,3,2,1740,18000,1,0,0,3,7,1230,510,0,98028,32
"8970",392.8,3,2,1080,11856,1,0,0,5,7,1080,0,0,98033,35
"8971",394.999,3,2,1730,7800,1,0,0,3,7,1330,400,0,98133,63
"8972",340,3,2,2480,NA,2,0,0,3,7,2480,0,0,98058,17
"8973",482.5,3,2,1450,1445,2,0,0,3,7,980,470,0,98122,16
"8974",812.5,4,2,2750,10159,2,0,0,3,10,2750,0,0,98006,30
"8975",450,3,2,2820,10208,1,0,1,4,8,1410,1410,0,98028,67
"8976",398,3,2,1830,27468,1,NA,0,3,7,1830,0,0,98028,67
"8977",1075,2,3,1550,1767,3,1,3,3,8,1550,0,0,98075,15
"8978",540,2,2,1640,3021,1,0,2,3,7,840,800,0,98107,62
"8979",275,4,2,1720,5472,1,0,0,3,6,860,860,0,98118,98
"8980",780,5,2,2880,12000,2,0,0,3,8,2880,0,0,98144,100
"8981",225,3,2,1220,8345,2,0,0,3,7,1220,0,NA,98178,90
"8982",503.045,3,3,1560,2250,2,0,0,3,9,1560,0,0,98103,12
"8983",249,2,2,1090,1357,2,0,0,3,7,1090,0,0,98028,31
"8984",569.95,4,1,1140,5940,1,0,2,3,7,1140,0,0,98103,105
"8985",450,2,2,1040,1377,2,0,0,3,8,1040,0,0,98105,18
"8986",1099.5,4,2,2580,6000,1,0,0,5,9,1300,1280,0,98199,71
"8987",700,4,2,2310,3570,2,0,0,3,7,1490,820,2014,98103,94
"8988",454,3,2,1590,4094,2,0,0,3,7,1590,0,0,98122,30
"8989",555,3,2,1270,9170,1,0,0,3,7,1270,0,0,98052,52
"8990",214,3,2,1240,5200,1,0,0,5,6,1240,0,0,98042,51
"8991",590,3,2,NA,8622,2,0,0,3,8,2210,0,0,98029,33
"8992",459.9,3,2,2340,51836,2,0,0,3,8,1510,830,0,98027,43
"8993",205,3,2,1420,5000,1,0,0,3,7,920,500,0,98198,34
"8994",390,3,2,1430,9857,1,0,2,4,7,1140,290,0,98045,41
"8995",970.5,3,3,2470,10125,2,0,0,3,8,2470,0,2012,98040,61
"8996",790,3,2,2390,15084,2,0,0,3,8,2390,0,0,98010,21
"8997",320,3,1,1120,NA,1,0,0,4,7,1120,0,0,98077,52
"8998",552.5,3,2,2700,4025,2,0,0,4,8,1760,940,0,98122,114
"8999",1050,3,3,3490,4500,2,0,0,3,9,3170,320,0,98102,97
"9000",230,3,1,1640,7187,1,0,0,3,7,1640,0,0,98058,55
"9001",680,3,2,1620,5500,1,0,0,3,7,1110,510,NA,98112,71
"9002",985,3,2,1670,5400,2,0,0,5,8,1670,0,0,98112,109
"9003",375,4,2,1870,7471,2,0,0,3,8,1870,0,0,98055,31
"9004",431,2,2,1300,4000,2,0,0,4,6,1300,0,0,98144,121
"9005",463,3,2,2190,17108,2,0,0,3,8,2190,0,NA,98019,30
"9006",350,3,2,1320,10500,1,0,0,3,7,1320,0,0,98034,55
"9007",485,3,1,1250,7200,1,0,0,3,7,1250,0,0,98008,57
"9008",355,NA,2,2040,15000,1,0,0,4,7,1360,680,0,98092,54
"9009",603.5,3,2,2140,7280,1,0,0,3,7,1070,1070,0,98117,NA
"9010",860,5,2,2510,6000,2,0,0,5,8,2010,500,0,98144,101
"9011",259.875,5,2,2200,6250,2,0,0,3,7,2200,0,0,98038,25
"9012",685,4,2,2170,8680,1,0,0,3,7,1220,950,0,98004,62
"9013",382.5,4,2,2980,8786,2,0,0,3,8,2980,0,0,98038,NA
"9014",490,3,1,1180,2250,2,0,0,3,7,1180,0,0,98117,119
"9015",229,3,2,1540,6000,1,0,0,4,6,1540,0,0,98155,68
"9016",430,3,2,1540,6000,1,0,0,4,6,1540,0,0,98155,68
"9017",580,5,2,3110,15783,1,0,0,3,8,1720,1390,0,98052,47
"9018",510,3,2,1370,6700,1,0,0,3,8,1370,0,2012,98117,81
"9019",489.99,5,2,2440,20828,2,0,0,4,8,2440,0,0,98042,46
"9020",440,3,2,1760,1800,2,0,0,3,7,1330,430,0,98199,38
"9021",479.95,3,2,2810,4984,1,0,0,3,9,1750,1060,0,98055,15
"9022",806,4,2,2500,206474,1,0,0,3,10,2500,0,0,98053,24
"9023",875,4,2,3220,22588,2,NA,0,3,10,3220,0,0,98077,25
"9024",710.8,3,2,2880,36820,2,0,0,3,10,2880,0,0,98077,29
"9025",565,3,2,2700,6037,2,0,0,3,8,NA,0,0,98065,17
"9026",359.999,5,3,2680,9624,2,0,0,3,7,NA,810,0,98010,26
"9027",625,3,2,1780,4500,1,0,0,4,7,920,860,0,NA,99
"9028",349.95,3,2,2240,7565,2,0,0,3,8,2240,0,0,98003,NA
"9029",415,4,2,1610,9600,1,0,0,5,7,1610,0,0,98056,54
"9030",435,2,2,1440,1170,2,0,0,3,9,960,480,0,NA,17
"9031",225,3,2,1550,9060,2,0,0,3,7,1550,0,1979,98146,73
"9032",770,3,2,1720,5000,1,0,0,3,9,1720,0,2014,98122,67
"9033",340,3,2,1740,10800,1,0,0,3,7,1740,0,0,98133,62
"9034",965,5,NA,3280,12673,1,0,0,4,9,2050,1230,0,98006,40
"9035",667,3,3,2216,31215,1,0,0,3,9,2216,0,2005,98092,53
"9036",250,1,1,1100,4373,1,0,0,2,6,820,280,0,98166,74
"9037",397.99,3,1,1180,11862,1,0,0,4,7,1180,0,0,98177,73
"9038",535,3,2,2020,10031,1,0,0,5,7,1370,650,0,98155,69
"9039",265.95,3,2,NA,8450,1,0,0,4,6,1150,0,0,98178,70
"9040",258,3,2,2090,7461,1,0,NA,3,6,1200,890,0,98030,35
"9041",505.5,3,2,1300,1187,3,0,0,3,8,1300,0,NA,98107,16
"9042",455,5,NA,2240,7770,1,0,0,3,7,1340,900,0,98034,43
"9043",1348,5,3,3540,5971,1,0,2,NA,10,2000,1540,0,98033,16
"9044",600,NA,2,2840,31720,1,0,0,3,8,1780,1060,0,98177,63
"9045",329.8,4,2,2080,7047,2,0,0,NA,8,2080,0,0,98092,25
"9046",222,2,1,1550,38449,1,0,0,3,6,1550,0,0,98055,74
"9047",450,4,2,1900,9240,1,0,0,3,7,1900,0,0,98007,59
"9048",952,3,4,2760,4500,2,0,0,3,9,2120,640,0,98119,17
"9049",625,4,2,1410,4480,2,0,0,3,8,1410,0,0,98109,94
"9050",226.8,2,1,1240,11393,1,0,0,4,7,1240,0,0,98030,61
"9051",1205,5,4,4420,NA,2,0,0,3,11,3510,910,0,98059,21
"9052",350,4,3,3390,16153,1,0,0,4,7,1970,1420,0,98031,60
"9053",395,3,2,1400,8640,1,0,0,3,7,1400,0,0,98011,59
"9054",285,5,3,2110,5260,2,0,0,3,7,1670,440,0,98118,19
"9055",553,3,1,1310,18135,1,0,0,3,7,1310,0,0,98008,73
"9056",254,3,1,1270,16800,1,0,0,4,7,1270,0,0,98188,NA
"9057",348.14,2,NA,2060,10880,1,0,0,3,6,1190,870,0,98106,97
"9058",354.95,4,3,2530,7350,1,0,0,5,8,1280,1250,0,98023,44
"9059",706,3,3,1900,6400,1,0,0,5,7,1410,490,0,98105,79
"9060",499,4,2,2910,6479,2,0,0,3,NA,2910,0,0,98065,15
"9061",427.5,3,2,1900,43186,2,0,0,4,7,1300,600,0,98038,50
"9062",439,5,4,2880,10000,2,0,3,3,8,1980,900,0,98055,30
"9063",545,4,2,2820,25995,2,0,0,3,9,2820,0,0,98010,23
"9064",842,3,1,1620,4774,2,0,0,3,7,1620,0,0,98103,101
"9065",685,4,2,3320,38043,2,0,0,3,9,3320,0,0,98053,24
"9066",665,4,4,3770,47480,2,0,0,3,9,3770,0,0,98010,18
"9067",255,2,1,1200,9000,1,0,2,5,6,1200,0,0,98198,104
"9068",565,5,2,2130,4360,1,0,2,3,8,1240,890,0,98199,62
"9069",274,5,2,1950,8720,1,0,0,3,7,1050,900,0,98001,59
"9070",260,3,2,1920,8075,1,0,0,4,7,1510,410,0,98023,52
"9071",581,4,2,2510,13695,1,0,0,4,7,1280,1230,2001,98033,60
"9072",625,3,2,1990,5978,2,1,4,4,7,1990,0,0,NA,95
"9073",220,3,1,1230,9720,1,0,0,5,7,1230,0,0,98042,52
"9074",765,3,2,3190,324086,2,0,2,3,9,3190,0,0,98024,39
"9075",1325,6,4,5720,10213,2,0,0,3,10,4170,1550,0,98006,17
"9076",700,8,2,2280,3000,2,0,0,3,7,1210,1070,0,98105,110
"9077",351,4,1,1550,7260,1,0,0,4,NA,1550,0,0,98008,62
"9078",413.565,3,2,1690,1613,2,0,0,3,8,1150,540,0,98029,7
"9079",363,3,3,1651,1779,2,0,0,3,8,1341,310,0,98133,13
"9080",679,4,2,2260,41236,1,0,0,4,8,1690,570,0,98029,59
"9081",473,2,2,1510,4555,1,NA,0,3,8,1510,0,0,98053,16
"9082",585.888,3,2,1490,7431,1,0,0,4,7,1490,0,0,98052,55
"9083",405,4,2,2220,4652,2,0,0,3,7,2220,0,0,98059,20
"9084",650,3,2,2800,19386,1,1,4,3,8,1400,1400,0,NA,56
"9085",415,4,2,2210,213008,1,0,0,4,7,1210,1000,0,98038,46
"9086",575,3,2,2150,3880,1,0,0,3,8,1080,1070,0,98117,70
"9087",220,3,2,1400,7205,1,0,0,3,7,1140,260,0,98030,36
"9088",610,4,3,2450,10117,1,0,0,5,8,1580,NA,0,98006,54
"9089",499.95,3,1,980,6380,1,0,0,3,7,760,220,0,98115,80
"9090",883,4,2,2800,6874,2,0,0,3,9,2170,630,0,98112,31
"9091",436,2,1,1240,NA,2,0,2,3,7,1240,0,0,98125,96
"9092",320,3,2,1610,1356,2,0,0,3,8,1240,370,0,98106,14
"9093",425,3,2,1510,44000,1,0,0,3,7,1240,270,0,98045,32
"9094",204.7,4,2,1670,9987,1,0,0,3,7,1670,0,0,98001,54
"9095",384,6,3,2320,4502,1,0,0,4,7,1200,1120,0,NA,34
"9096",314,3,3,1900,8200,2,0,0,4,7,1900,0,0,98031,37
"9097",535,3,2,2390,6263,2,0,0,3,9,2390,0,0,98028,18
"9098",568,4,2,2110,265716,1,0,0,4,8,2110,0,0,98053,42
"9099",426,4,2,1470,5850,1,0,0,4,7,810,660,0,98052,48
"9100",675,4,3,2670,6780,2,0,3,5,8,1630,1040,0,98118,113
"9101",380,4,2,2540,6365,2,0,0,3,8,1870,670,0,98055,21
"9102",685,3,2,3450,8000,3,0,0,4,8,2970,480,1975,98116,94
"9103",429,3,2,1700,52826,1,0,0,3,7,1700,0,0,98058,30
"9104",799,4,2,1810,6583,1,0,0,3,7,1500,NA,0,98133,53
"9105",318.5,5,2,1550,6986,1,0,0,3,7,1030,520,0,98106,43
"9106",925,3,3,4110,20900,2,0,0,3,9,2630,1480,0,98006,19
"9107",420,3,2,2080,5000,NA,0,0,3,7,1300,780,0,98118,58
"9108",570,2,1,1100,4000,1,0,0,3,7,1100,0,0,98109,115
"9109",1052.5,4,3,3950,12840,2,0,0,5,8,3950,0,0,98040,61
"9110",333,3,1,1250,8450,1,0,0,4,7,1250,0,0,98146,67
"9111",1360,2,2,2620,14138,2,1,4,3,8,2120,500,1991,98125,90
"9112",660,3,2,2290,2798,3,0,0,4,9,2290,0,1983,98102,68
"9113",350,6,4,3500,8504,2,0,0,3,7,3500,0,0,98155,41
"9114",682.5,6,4,3500,8504,2,0,0,3,7,3500,NA,0,98155,41
"9115",399.99,5,3,1690,4000,1,0,NA,5,7,970,720,0,98106,78
"9116",860,5,3,4500,9648,2,0,4,4,8,3000,1500,0,98125,53
"9117",216.18,2,1,1120,7797,1,0,0,3,6,1120,0,0,NA,73
"9118",300,4,2,1740,9613,2,0,0,5,8,1740,0,0,98058,32
"9119",145,3,1,1010,11880,1,0,0,3,7,1010,0,0,98030,61
"9120",255,3,1,1010,11880,1,0,0,3,7,1010,0,0,98030,61
"9121",250,3,2,1200,24805,1,0,0,3,6,1200,0,0,98031,37
"9122",245,3,1,1020,8625,1,0,0,3,7,1020,0,0,98045,43
"9123",445,3,2,1850,7056,2,0,0,4,8,1850,0,0,98052,42
"9124",562,3,2,1830,8000,1,0,0,4,7,1830,0,0,98008,64
"9125",501,4,1,2070,7519,1,0,0,3,NA,1160,910,0,98008,58
"9126",190,3,2,1160,5850,1,0,0,4,NA,1160,0,0,98146,103
"9127",862.5,4,3,3280,24440,2,0,0,3,10,3280,0,0,98077,25
"9128",1085,5,2,2340,6000,2,0,0,4,10,2340,0,0,98144,99
"9129",575,5,3,3690,49709,1,0,2,3,9,2690,1000,0,98198,61
"9130",250,1,1,720,123710,1,0,NA,4,6,720,0,0,98092,86
"9131",310,7,2,2660,15111,2,0,0,4,7,2660,0,0,98059,59
